Date,Username,Content,Mentions
"2022-11-21,13:34:04",Hat Tipper Lady Acquirer,https://youtu.be/aLZikS5vIX8,
"2022-11-21,13:23:07",Hat Tipper Lady Acquirer,What,
"2022-11-21,11:25:49",Hat Tipper Lady Acquirer,The Iranian government to the plane when the team comes back finishing last in the group,
"2022-11-21,11:25:35",Hat Tipper Lady Acquirer,https://tenor.com/view/johnny-test-missiles-missile-launcher-launch-launching-missiles-gif-24203872,
"2022-11-21,11:15:32",KFC,yeah pity goals,
"2022-11-21,11:07:56",aamindehkordi,Hey at least Iran got 2 goals off,
"2022-11-21,10:34:15",Hat Tipper Lady Acquirer,Factington,
"2022-11-21,10:33:34",~~Wild~~,LMAO,
"2022-11-21,10:33:30",~~Wild~~,Qatar out here buying tickets for Mexicans. And they still have to import fans from Pakistan,
"2022-11-21,10:32:43",Hat Tipper Lady Acquirer,Actually bozo,
"2022-11-21,10:32:38",Hat Tipper Lady Acquirer,Nothing better to do? THEY HAVE NO MONEY 😂,
"2022-11-21,10:27:21",KFC,some bozo behavior ngl,
"2022-11-21,10:27:10",KFC,just watched a truck crash in front of me,
"2022-11-21,10:25:24",KFC,they got nothing better to do,
"2022-11-21,10:20:36",Hat Tipper Lady Acquirer,Also I would just like to say Mexico is damn near a 3rd world country and somehow we have the 4th most tickets bought at this tournament ☠️,
"2022-11-21,10:18:52",Hat Tipper Lady Acquirer,https://tenor.com/view/patriot-fight-battle-war-gif-9123466,
"2022-11-21,10:18:37",Hat Tipper Lady Acquirer,Time to crush their dreams,
"2022-11-21,10:18:26",Hat Tipper Lady Acquirer,The last player to score on wales in a World Cup match was fucking Pele. That’s how long they haven’t been in it,
"2022-11-21,10:16:38",Hat Tipper Lady Acquirer,I can translate the Spanish for you,
"2022-11-21,10:16:06",~~Wild~~,Sure I'm down,
"2022-11-21,10:14:42",Hat Tipper Lady Acquirer,I mean Qatar bribed Ecuador players and still lost so,
"2022-11-21,10:13:19",KFC,2-1 USA apparently this is one of the scripted matches,
"2022-11-21,10:12:16",Hat Tipper Lady Acquirer,This game will decide if the US get out or not,
"2022-11-21,10:11:54",Hat Tipper Lady Acquirer,Wanna call during the game@,
"2022-11-21,10:11:49",Hat Tipper Lady Acquirer,Robby wryd,
"2022-11-21,10:11:31",~~Wild~~,Ohio is definitely the biggest red flag,
"2022-11-21,09:45:11",Hat Tipper Lady Acquirer,Or being all of those things in Ohio,
"2022-11-21,09:45:03",Hat Tipper Lady Acquirer,Or saying you’re from ohio,
"2022-11-21,09:44:58",Hat Tipper Lady Acquirer,"Saying you’re POC, gay, and a witchy Crystal girl",
"2022-11-21,09:44:43",KFC,Ohio lmaooooo,
"2022-11-21,09:44:34",Hat Tipper Lady Acquirer,Idk what’s worse,
"2022-11-21,09:44:03",Hat Tipper Lady Acquirer,So many red flags,
"2022-11-21,01:05:20",big papa,I love him,
"2022-11-21,01:05:17",big papa,actual papi chulo,
"2022-11-21,01:05:01",KFC,https://tenor.com/view/hisashiburi-dana-long-time-no-see-sir-crocodile-impel-down-mr-zero-gif-26346115,
"2022-11-21,01:04:20",big papa,papi chulo,
"2022-11-21,01:04:14",big papa,then seeing mf crocodile again,
"2022-11-21,01:04:06",big papa,nothing had me more riled up,
"2022-11-21,01:04:00",big papa,omg,
"2022-11-21,01:03:54",big papa,<@429701532309520404> but bruh,KFC#2019
"2022-11-21,01:00:15",big papa,scrotum chin,
"2022-11-21,01:00:10",big papa,I love how helmeppo still buttfuck ugly tho,
"2022-11-21,01:00:02",KFC,koby on that tren,
"2022-11-21,00:59:37",KFC,in less than a year too lmao,
"2022-11-21,00:57:27",big papa,when I saw him again I actually shit myself,
"2022-11-21,00:57:18",big papa,bruh,
"2022-11-21,00:57:16",big papa,a guy that goes thru the coby transformation,
"2022-11-21,00:57:05",big papa,every girls dream,
"2022-11-21,00:57:00",big papa,u know tho,
"2022-11-21,00:56:11",big papa,Lemme see the nose,
"2022-11-21,00:56:00",big papa,LMFAO,
"2022-11-21,00:54:56",KFC,That dude Moses that we talk about could cosplay kaku before and after his df,
"2022-11-21,00:54:11",big papa,cosplay franky,
"2022-11-21,00:54:06",big papa,And get my six pack,
"2022-11-21,00:53:58",big papa,Just kidding I’m gonna keep shoulder pressing,
"2022-11-21,00:53:06",KFC,you gotta be 27 and >6ft,
"2022-11-21,00:52:48",big papa,then I’m gonna cosplay boa,
"2022-11-21,00:52:42",big papa,I gotta get to 90 lbs and get my boob job,
"2022-11-21,00:52:26",big papa,ugh stop,
"2022-11-21,00:52:18",KFC,or lucci,
"2022-11-21,00:52:09",KFC,mihawk would be fun too,
"2022-11-21,00:51:15",KFC,i gotta get to 170 pure muscle then I'm gonna cosplay ace,
"2022-11-21,00:50:51",big papa,Think about it everyday,
"2022-11-21,00:50:38",big papa,Or the ace one,
"2022-11-21,00:50:25",KFC,bruhh,
"2022-11-21,00:50:20",big papa,I think about it everyday,
"2022-11-21,00:50:16",big papa,like it like balls shaped n everything,
"2022-11-21,00:50:09",big papa,and he’s legit just wearing panties,
"2022-11-21,00:50:06",KFC,is it the sus one,
"2022-11-21,00:50:00",big papa,U look under his like robe,
"2022-11-21,00:49:49",KFC,what do you mean that one,
"2022-11-21,00:49:25",big papa,Have u seen that one zoro figure,
"2022-11-21,00:48:24",KFC,Ass>tits the boa hancock figures do her justice,
"2022-11-21,00:47:20",big papa,#NAME?,
"2022-11-21,00:46:54",big papa,kinjo criteria,
"2022-11-21,00:46:50",big papa,LMFAOOOO,
"2022-11-21,00:46:35",KFC,put em on that devil fruit only diet,
"2022-11-21,00:46:32",big papa,Alvida circa episode one ?,
"2022-11-21,00:46:02",big papa,LMFAOOOO,
"2022-11-21,00:45:38",KFC,what if the move is to alvida-fy a girl though??,
"2022-11-21,00:44:41",KFC,facts,
"2022-11-21,00:44:28",big papa,"Kinjo’s Criteria 
-boa hancock",
"2022-11-21,00:43:47",KFC,"Robby's Criteria
-Not Californian
-Not Elianna
Nathan's Criteria
-Can be transformed
-White Tall Big Booba",
"2022-11-21,00:42:15",KFC,Gracie is a Chicago hoodlum they can have her,
"2022-11-21,00:41:20",big papa,Ms gracieee 👀,
"2022-11-21,00:41:13",big papa,Dayum,
"2022-11-21,00:41:11",big papa,Kinjo Nathan and Robby’s girl?,
"2022-11-21,00:36:16",KFC,gracie made it out of the hood fr fr,
"2022-11-21,00:32:41",big papa,idk wat to tell u,
"2022-11-21,00:32:34",big papa,that’s just the white people inbreeding bro,
"2022-11-21,00:27:26",jettaquino,LMAO,
"2022-11-21,00:26:46",big papa,like that,
"2022-11-21,00:26:21",KFC,girls be ruining nfts for everyone,
"2022-11-21,00:26:12",big papa,like,
"2022-11-21,00:25:56",KFC,damn,
"2022-11-21,00:25:51",big papa,when we talk shit,
"2022-11-21,00:25:48",big papa,girls do this shit all the time,
"2022-11-21,00:25:44",big papa,That’s such a boy thing to say,KFC#2019
"2022-11-21,00:25:32",KFC,it feels weird,
"2022-11-21,00:25:30",big papa,No I want to be strapped,
"2022-11-21,00:25:28",KFC,bruh is it weird if i ss and send a photo of a post though,
"2022-11-21,00:24:54",jettaquino,And there’s a coupon,
"2022-11-21,00:24:33",jettaquino,Strapless one looks interesting,
"2022-11-21,00:24:04",big papa,i wanna see if this is true or ur mean,
"2022-11-21,00:23:56",big papa,lemme see,KFC#2019
"2022-11-21,00:23:30",KFC,Nathan and Robby you guys are s tier compared to the experimental laboratory gracie came from,
"2022-11-21,00:23:08",big papa,anyways,
"2022-11-21,00:22:33",big papa,<@443274224505716741> uh oh,jettaquino#4967
"2022-11-21,00:22:32",KFC,😟,
"2022-11-21,00:22:06",big papa,🤨,
"2022-11-21,00:21:32",KFC,say ? if you're gay,
"2022-11-21,00:21:24",big papa,talented !,
"2022-11-21,00:21:15",big papa,mmm theatre major,
"2022-11-21,00:21:12",KFC,nah her posts with friends,
"2022-11-21,00:21:00",KFC,some tall theatre major with big bobs,
"2022-11-21,00:20:55",big papa,u went to her school?,
"2022-11-21,00:20:37",KFC,robby and nathan's girl,
"2022-11-21,00:20:24",big papa,Who is Gracie,
"2022-11-21,00:20:04",~~Wild~~,Avg Chicago student,
"2022-11-21,00:19:44",KFC,"not to be rude or anything, but some of them were lowkey jumpscare material",
"2022-11-21,00:19:04",KFC,lmao gracie's school was full of goblins,
"2022-11-21,00:11:45",~~Wild~~,Absolutely not,
"2022-11-21,00:11:29",KFC,shipping must be $15,
"2022-11-21,00:11:17",big papa,😂,
"2022-11-21,00:11:09",big papa,Should I get u this pajama set for ur birthday,
"2022-11-21,00:10:57",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-11-20,22:53:53",~~Wild~~,Send link,
"2022-11-20,22:53:00",KFC,only fans,
"2022-11-20,22:50:07",~~Wild~~,To what,
"2022-11-20,22:41:30",KFC,aye gracie sent a follow request lets go,
"2022-11-20,22:08:48",~~Wild~~,My homework doesn't get me money,
"2022-11-20,22:08:14",KFC,finish your own first bozo,
"2022-11-20,22:08:10",~~Wild~~,Just become a paid cheater,
"2022-11-20,22:07:57",~~Wild~~,I was thinking about starting a fiverr where I offer to do computer science homework for other people lmao,
"2022-11-20,22:06:49",~~Wild~~,I'm going to sell my senior project when I'm done with it.,
"2022-11-20,22:03:28",big papa,LMFAOOOOO,~~Wild~~#5104
"2022-11-20,22:03:07",~~Wild~~,Thank god. I thought you were going to ask me to start an only fans,
"2022-11-20,22:03:02",big papa,Especially cuz u guys are all like tech geniuses,
"2022-11-20,22:02:41",big papa,we should all do something together,
"2022-11-20,22:02:34",big papa,like dropshipping or starting a mini brand or anything,
"2022-11-20,22:02:23",big papa,That can be passive income later,
"2022-11-20,22:02:17",big papa,Building a side hustle,
"2022-11-20,22:02:05",big papa,Y’all ever think of like,
"2022-11-20,19:21:32",KFC,yup,
"2022-11-20,19:21:02",~~Wild~~,"Let me get this straight...

The island Japan has a sub island called Okinawa which has a sub sub island of Yonaguni",
"2022-11-20,19:05:53",KFC,https://youtu.be/doLMt10ytHY,
"2022-11-20,19:05:51",KFC,wait why does bad bunny have a song about an okinawan island lmao,
"2022-11-20,14:11:25",~~Wild~~,Bro you owe a whole ass tuition payment for the truck,
"2022-11-20,14:03:46",Hat Tipper Lady Acquirer,Jar?,
"2022-11-20,14:03:40",Hat Tipper Lady Acquirer,Ali looked at himself in the mirror and said “I’d fuck my self”,
"2022-11-20,12:06:09",~~Wild~~,https://twitter.com/nrggg/status/1593408724386865153?s=46&t=65jLYkJi3lnIXLMGGtfxkQ,
"2022-11-20,12:03:34",~~Wild~~,Assassin creed leaked gameplay footage,
"2022-11-20,12:03:08",~~Wild~~,https://tenor.com/view/africa-buffet-good-gif-13593792,
"2022-11-20,12:03:05",Hat Tipper Lady Acquirer,Factington,
"2022-11-20,12:02:54",~~Wild~~,LMAO,
"2022-11-20,12:02:46",KFC,https://tenor.com/view/tusken-raider-sand-people-sand-herve-sausagefest-gif-25562397,
"2022-11-20,12:02:36",Hat Tipper Lady Acquirer,If Persian “people” are in the game I’m not buying,
"2022-11-20,12:01:46",KFC,yeah some sand people or something,
"2022-11-20,12:01:15",aamindehkordi,I did see that Kate and it looks sick af didn’t they announce a Persia one too or something?,
"2022-11-20,11:37:04",big papa,Feaudal Japan,
"2022-11-20,11:36:34",big papa,it’s like what every fan was asking for,
"2022-11-20,11:36:26",big papa,Yeah it’s in Japan,
"2022-11-20,11:34:34",~~Wild~~,I haven't. Does it look cool,
"2022-11-20,11:33:11",big papa,For codename red,
"2022-11-20,11:32:25",big papa,Did u guys see like the new trailer thing,
"2022-11-20,11:32:19",big papa,Speaking of assassins creed,
"2022-11-20,11:25:34",Hat Tipper Lady Acquirer,Nah Kyle I went assassins creed mode,
"2022-11-20,11:25:12",Hat Tipper Lady Acquirer,I have various quarters in my car 🤬,
"2022-11-20,11:25:11",KFC,plus idk u should wait a week or 2 to see if they catch u,
"2022-11-20,11:24:52",big papa,ur broke bruh u CANT put money in 💀,
"2022-11-20,11:24:47",KFC,because he deserved it,
"2022-11-20,11:24:29",Hat Tipper Lady Acquirer,I’m surprised no one told me to put money in the jar,
"2022-11-20,11:23:34",big papa,"das okay it happens, just don’t do it again",
"2022-11-20,11:23:26",Hat Tipper Lady Acquirer,It’s time for a redemption arc,
"2022-11-20,11:23:19",Hat Tipper Lady Acquirer,I took my villain arc too far,
"2022-11-20,11:23:02",Hat Tipper Lady Acquirer,Don’t know why I did it to be honest,
"2022-11-20,11:23:02",big papa,keep it like dat,
"2022-11-20,11:22:58",big papa,valid,
"2022-11-20,11:22:52",Hat Tipper Lady Acquirer,Like ever,
"2022-11-20,11:22:50",Hat Tipper Lady Acquirer,To be fair I’ve never really done anything like that,
"2022-11-20,11:21:19",big papa,really.,jettaquino#4967
"2022-11-20,11:20:44",jettaquino,That’s hot,
"2022-11-20,11:20:27",big papa,cuz ur making mom Kate behavior come out,
"2022-11-20,11:20:24",Hat Tipper Lady Acquirer,Unless it’s like someone who reaaaaaaly deserves it,
"2022-11-20,11:20:16",big papa,oki good,
"2022-11-20,11:20:13",Hat Tipper Lady Acquirer,I won’t do it again,
"2022-11-20,11:20:05",big papa,like that’s actual bozo behavior,
"2022-11-20,11:20:00",Hat Tipper Lady Acquirer,Menace arc menace arc,
"2022-11-20,11:19:57",big papa,don’t do that again fr,
"2022-11-20,11:19:53",big papa,but I think that was uncool,
"2022-11-20,11:19:37",big papa,and u were mad n stuff,
"2022-11-20,11:19:26",big papa,Ik ur like half joking n stuff Nathan,
"2022-11-20,11:18:18",aamindehkordi,He’s at the karma bank rn smoking copium,
"2022-11-20,11:18:17",Hat Tipper Lady Acquirer,Maybe I should start stealing,
"2022-11-20,11:18:08",Hat Tipper Lady Acquirer,God I love commuting crime,
"2022-11-20,11:18:05",aamindehkordi,I agree Kate,
"2022-11-20,11:17:57",Hat Tipper Lady Acquirer,Honestly I felt so alive,
"2022-11-20,11:17:43",Hat Tipper Lady Acquirer,Maybe they won’t do it now,
"2022-11-20,11:17:15",big papa,meh,
"2022-11-20,11:17:14",big papa,like fighting douchery with douchery,
"2022-11-20,11:17:10",Hat Tipper Lady Acquirer,L,
"2022-11-20,11:16:55",big papa,like it’s done but like that’s uncalled for imo,
"2022-11-20,11:16:44",Hat Tipper Lady Acquirer,Don’t take up two parking spots then,
"2022-11-20,11:16:40",big papa,don’t do that 😭,
"2022-11-20,11:16:31",big papa,that’s actually mean tho 😕,
"2022-11-20,11:15:19",Hat Tipper Lady Acquirer,https://tenor.com/view/spiderman-missed-part-where-thats-my-problem-gif-18535010,
"2022-11-20,11:15:16",big papa,hopefully they were a mud person,
"2022-11-20,11:14:52",big papa,that’s so mean tho 😦,
"2022-11-20,11:14:44",Hat Tipper Lady Acquirer,He was being a douchebag,
"2022-11-20,11:14:41",big papa,i would cry,
"2022-11-20,11:14:39",big papa,THATS SO MEAN,
"2022-11-20,11:14:35",big papa,WHY,
"2022-11-20,11:14:29",Hat Tipper Lady Acquirer,Scratching a car with your key,
"2022-11-20,11:14:23",big papa,What’s that,
"2022-11-20,11:14:07",big papa,keying,
"2022-11-20,11:14:04",big papa,what is that,
"2022-11-20,03:47:43",aamindehkordi,"Nathan: damn this is so corrupt
Also Nathan: anyone else wanna wake up early to watch this one game that even I don’t really even care about",
"2022-11-19,22:35:58",Hat Tipper Lady Acquirer,Lore goes deep,
"2022-11-19,22:32:24",Hat Tipper Lady Acquirer,Oh and Ecuadorean players were bribed millions to throw the first game,
"2022-11-19,22:31:46",Hat Tipper Lady Acquirer,"And the recently convicted of corruption, ex president (who was banned) said it was a mistake",
"2022-11-19,22:31:12",Hat Tipper Lady Acquirer,Than they said “nvm lol” and took away their allowance 😂😂,
"2022-11-19,22:30:57",Hat Tipper Lady Acquirer,They also hired hired people from others counties to pretend to be fans and promised them allowances,
"2022-11-19,22:30:04",Hat Tipper Lady Acquirer,Besides like the 10k plus migrant workers (slaves) who died they literally used spies and espionage and shit ☠️,
"2022-11-19,22:29:30",Hat Tipper Lady Acquirer,Currently listening to the corruption behind this World Cup,
"2022-11-19,22:24:28",aamindehkordi,U gotta do something very very nice,
"2022-11-19,21:53:02",Hat Tipper Lady Acquirer,No,
"2022-11-19,21:51:52",~~Wild~~,Ur now in karma debt,
"2022-11-19,21:18:49",aamindehkordi,"U essentially took his bad karma from him, he got punished but since it wasn’t just the karma is now on u",
"2022-11-19,20:49:53",Hat Tipper Lady Acquirer,Exactly,
"2022-11-19,20:49:48",KFC,sometime you just gotta be the karma dealer,
"2022-11-19,20:49:45",Hat Tipper Lady Acquirer,It was negative reinforcement to not be a dickhead,
"2022-11-19,20:49:31",Hat Tipper Lady Acquirer,He deserved it,
"2022-11-19,20:49:28",Hat Tipper Lady Acquirer,He did take up 2 parking spots on a busy night,
"2022-11-19,20:48:06",aamindehkordi,Das a lot of negative karma,
"2022-11-19,20:47:30",aamindehkordi,Is it staying there over break,
"2022-11-19,20:47:23",aamindehkordi,Ok,
"2022-11-19,20:47:13",aamindehkordi,I will say keying a car is bozo behavior i expect from a typical Mexican,
"2022-11-19,20:46:50",KFC,my keys are in the room and the car is in egypt,
"2022-11-19,20:46:35",aamindehkordi,How should i get them,KFC#2019
"2022-11-19,20:44:42",Hat Tipper Lady Acquirer,I did not key the man’s car again,
"2022-11-19,19:57:33",~~Wild~~,Bruh go get some sleep big cat,
"2022-11-19,19:52:59",Hat Tipper Lady Acquirer,https://tenor.com/view/goofy-goofys-trial-mickey-mouse-gif-24945790,
"2022-11-19,19:52:34",Hat Tipper Lady Acquirer,Should I key it again,
"2022-11-19,19:50:44",KFC,also ali the book and your climbing shoes are in my car,
"2022-11-19,19:49:23",Hat Tipper Lady Acquirer,I hope I just ruined their day,
"2022-11-19,19:49:10",Hat Tipper Lady Acquirer,If only I had some rotten eggs,
"2022-11-19,19:48:53",KFC,piss in the gas,
"2022-11-19,19:48:42",Hat Tipper Lady Acquirer,I considered pissing in a bottle and throwing it,
"2022-11-19,19:48:18",Hat Tipper Lady Acquirer,That paint will never be the same,
"2022-11-19,19:48:04",~~Wild~~,I'm losing my mind laughing rn,
"2022-11-19,19:47:54",~~Wild~~,,
"2022-11-19,19:47:43",~~Wild~~,,
"2022-11-19,19:47:42",Hat Tipper Lady Acquirer,https://tenor.com/view/zack-snyder-zsjl-batman-hassantaker-gif-18237442,
"2022-11-19,19:47:38",~~Wild~~,,
"2022-11-19,19:47:25",~~Wild~~,,
"2022-11-19,19:47:22",Hat Tipper Lady Acquirer,So I keyed the shit out of it,
"2022-11-19,19:47:14",Hat Tipper Lady Acquirer,And the ass hole is taking up 2 spots,
"2022-11-19,19:47:05",Hat Tipper Lady Acquirer,Busy af,
"2022-11-19,19:47:04",KFC,https://tenor.com/view/tom-and-jerry-what-insomnia-no-sleep-gif-22142908,
"2022-11-19,19:47:03",Hat Tipper Lady Acquirer,I’m at the spectrum for Uber eats rn,
"2022-11-19,19:46:40",~~Wild~~,,
"2022-11-19,19:46:37",~~Wild~~,,
"2022-11-19,19:46:36",Hat Tipper Lady Acquirer,I got it good too,
"2022-11-19,19:46:25",Hat Tipper Lady Acquirer,Also Kyle for you it’s 10 am,
